noise number; onset time ms; duration ms
932; 17649.000000; 1.000000
933; 17707.000000; 2.000000
934; 17725.000000; 31.000000
935; 17773.000000; 18.000000
936; 17819.000000; 19.000000
937; 17843.000000; 31.000000
938; 17879.000000; 54.000000
939; 17955.000000; 95.000000
940; 18389.000000; 3.000000
941; 18923.000000; 1.000000
942; 19279.000000; 47.000000
943; 19353.000000; 65.000000
944; 19444.000000; 5.000000
945; 19452.000000; 87.000000
946; 19694.000000; 1.000000
947; 19702.000000; 53.000000
948; 19789.000000; 47.000000
949; 19917.000000; 49.000000
950; 20082.000000; 14.000000
951; 20177.000000; 60.000000
952; 20716.000000; 86.000000
953; 20810.000000; 86.000000
954; 20904.000000; 51.000000
955; 21115.000000; 24.000000
956; 21232.000000; 84.000000
957; 21731.000000; 6.000000
958; 22094.000000; 76.000000
959; 22247.000000; 61.000000
960; 23008.000000; 1.000000
961; 23296.000000; 1.000000
962; 23378.000000; 1.000000
963; 23479.000000; 41.000000
964; 23614.000000; 1.000000
965; 23908.000000; 1.000000
966; 24002.000000; 1.000000
967; 24008.000000; 13.000000
968; 24132.000000; 1.000000
969; 24232.000000; 1.000000
970; 24303.000000; 36.000000
971; 24401.000000; 5.000000
972; 24416.000000; 52.000000
973; 24471.000000; 91.000000
974; 24565.000000; 19.000000
975; 24588.000000; 55.000000
976; 24646.000000; 13.000000
977; 24689.000000; 1.000000
978; 25925.000000; 29.000000
979; 25957.000000; 6.000000
980; 25985.000000; 2.000000
981; 25993.000000; 8.000000
982; 26010.000000; 5.000000
983; 26020.000000; 28.000000
984; 26052.000000; 19.000000
985; 26076.000000; 25.000000
986; 26121.000000; 20.000000
987; 26146.000000; 29.000000
988; 26178.000000; 3.000000
989; 26200.000000; 3.000000
990; 26209.000000; 1.000000
991; 26298.000000; 2.000000
992; 26355.000000; 1.000000
993; 27355.000000; 13.000000
994; 27529.000000; 5.000000
995; 27538.000000; 68.000000
996; 27641.000000; 1.000000
997; 28492.000000; 71.000000
998; 28609.000000; 3.000000
999; 28661.000000; 60.000000
1000; 29296.000000; 1.000000
1001; 29504.000000; 2.000000
1002; 29518.000000; 4.000000
1003; 30754.000000; 2.000000
1004; 31465.000000; 9.000000
1005; 31489.000000; 58.000000
1006; 31576.000000; 4.000000
1007; 31590.000000; 99.000000
1008; 31705.000000; 86.000000
1009; 32473.000000; 1.000000
1010; 32603.000000; 1.000000
1011; 32825.000000; 49.000000
1012; 33049.000000; 36.000000
1013; 33308.000000; 60.000000
1014; 33566.000000; 2.000000
